volume,close,returns,vix_close,credit_spreads_high_yield_spread,growth_nonfarm_payrolls,growth_unemployment_rate,growth_manufacturing_capacity_util,growth_industrial_production,growth_retail_sales,growth_gdp,growth_consumer_sentiment,inflation_cpi,inflation_breakeven_5y,liquidity_m2_money_supply,liquidity_ted_spread,market_dxy,market_tips_10y,market_gdp_nowcast,market_wti_crude,yield_curve_treasury_2y,yield_curve_treasury_10y,yield_curve_yield_spread_10y_2y,yield_curve_fed_funds_rate,lagged_vol,target_vol,abs_return
81656,6.272,0.038022451763459586,25.8799991607666,4.63,153582.0,3.5,77.5079,101.2918,661854.0,26336.304,58.6,296.349,2.67,21536.7,0.09,127.6219,1.58,3.0885,86.54,4.51,4.1,-0.41,2.56,0.05351778023000439,0.05813686072606009,0.038022451763459586
86239,5.844,-0.0706797891596537,25.809999465942383,4.61,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.65,21406.7,0.09,127.3987,1.56,3.0885,88.36,4.54,4.07,-0.47,3.78,0.05813686072606009,0.0591247743894288,0.0706797891596537
70774,6.209,0.06058435849430255,25.860000610351562,4.62,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.68,21406.7,0.09,127.3115,1.57,3.0885,90.06,4.61,4.1,-0.51,3.78,0.0591247743894288,0.05748273727472062,0.06058435849430255
65525,5.932,-0.045638428107069993,25.299999237060547,4.81,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.54,21406.7,0.09,128.1743,1.74,3.0885,88.14,4.71,4.14,-0.57,3.78,0.05748273727472062,0.06319354281372054,0.045638428107069993
80815,6.459,0.08511308277464981,24.549999237060547,4.77,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.61,21406.7,0.09,127.1468,1.69,3.0885,92.58,4.66,4.17,-0.49,3.78,0.06319354281372054,0.060539092187574514,0.08511308277464981
103760,6.725,-0.03621362275097091,24.350000381469727,4.71,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.67,21406.7,0.09,126.3062,1.69,3.0885,91.8,4.72,4.22,-0.5,3.78,0.060539092187574514,0.06118537640069466,0.03621362275097091
88880,6.313,-0.06322092610241417,25.540000915527344,4.79,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.61,21406.7,0.09,125.633,1.64,3.0885,88.8,4.67,4.14,-0.53,3.78,0.06118537640069466,0.05953353911916151,0.06322092610241417
81095,5.932,-0.06224957510980279,26.09000015258789,4.99,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.53,21406.7,0.09,125.9861,1.7,3.0885,85.79,4.61,4.12,-0.49,3.78,0.05953353911916151,0.05874798605415636,0.06224957510980279
65110,6.172,0.0396615102252287,23.530000686645508,4.8,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.47,21406.7,0.09,124.7044,1.43,3.0885,86.52,4.34,3.82,-0.52,3.78,0.05874798605415636,0.05524238106747566,0.0396615102252287
71988,5.902,-0.04473165798016668,22.520000457763672,4.81,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.47,21406.7,0.09,124.7044,1.43,3.0885,89.14,4.34,3.82,-0.52,3.78,0.05524238106747566,0.05089629457659493,0.04473165798016668
69782,6.065,0.009442627934179824,23.729999542236328,4.67,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.42,21406.7,0.09,123.4277,1.51,3.0885,85.85,4.4,3.88,-0.52,3.78,0.05089629457659493,0.046599195226817956,0.009442627934179824
52704,6.112,0.007719509468205935,24.540000915527344,4.64,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.4,21406.7,0.09,123.039,1.45,3.0885,86.87,4.37,3.8,-0.57,3.78,0.046599195226817956,0.04314949345636689,0.007719509468205935
68295,6.21,0.015906844081167947,24.110000610351562,4.71,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.35,21406.7,0.09,123.2817,1.38,3.0885,85.62,4.35,3.67,-0.68,3.78,0.04314949345636689,0.04075955309176006,0.015906844081167947
68657,6.375,0.026223195099102346,23.93000030517578,4.75,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.32,21406.7,0.09,123.977,1.49,3.0885,81.69,4.43,3.77,-0.66,3.78,0.04075955309176006,0.03689150781875152,0.026223195099102346
69837,6.371,-0.0006276479101386225,23.1200008392334,4.65,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.28,21406.7,0.09,123.8524,1.57,3.0885,80.07,4.51,3.82,-0.69,3.78,0.03689150781875152,0.04135788031597724,0.0006276479101386225
61242,6.677,0.06209529985788404,22.360000610351562,4.64,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.34,21406.7,0.09,124.7009,1.52,3.0885,79.74,4.48,3.83,-0.65,3.78,0.04135788031597724,0.039138623091392113,0.06209529985788404
36248,6.958,0.04122329185401868,21.290000915527344,4.57,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.35,21406.7,0.09,124.2365,1.44,3.0885,80.83,4.47,3.76,-0.71,3.78,0.039138623091392113,0.037617076586012974,0.04122329185401868
24837,7.31,0.04935119703193674,20.350000381469727,4.51,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.33,21406.7,0.09,123.7574,1.39,3.0885,77.93,4.46,3.71,-0.75,3.78,0.037617076586012974,0.045276955679670196,0.04935119703193674
42777,7.22,-0.04971309916803299,20.5,4.52,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.34,21406.7,0.09,123.3386,1.36,3.0885,76.45,4.42,3.68,-0.74,3.78,0.045276955679670196,0.04103777449717676,0.04971309916803299
65770,7.311,0.003974513557937054,22.209999084472656,4.63,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.29,21406.7,0.09,123.6032,1.43,3.0885,77.1,4.46,3.69,-0.77,3.78,0.04103777449717676,0.03813345367220492,0.003974513557937054
67417,7.222,-0.012248140455912753,21.889999389648438,4.63,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.3,21406.7,0.09,123.6615,1.5,3.0885,77.96,4.48,3.75,-0.73,3.78,0.03813345367220492,0.03805714038132785,0.012248140455912753
70481,6.979,-0.0342262828202515,20.579999923706055,4.55,154242.0,3.6,77.0373,100.9552,659458.0,26336.304,56.7,298.786,2.41,21406.7,0.09,123.5175,1.34,3.0885,80.48,4.38,3.68,-0.7,3.78,0.03805714038132785,0.036404280596311754,0.0342262828202515
64139,6.766,-0.03099556967649785,19.84000015258789,4.48,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.45,21290.9,0.09,122.0045,1.17,3.0885,81.06,4.25,3.53,-0.72,4.1,0.036404280596311754,0.04533876578764641,0.03099556967649785
78803,6.222,-0.08381867188307135,19.059999465942383,4.5,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.51,21290.9,0.09,122.0102,1.08,3.0885,79.86,4.28,3.51,-0.77,4.1,0.04533876578764641,0.0419889051727284,0.08381867188307135
102073,5.609,-0.04326507658144535,20.75,4.43,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.46,21290.9,0.09,122.6384,1.21,3.0885,76.83,4.41,3.6,-0.81,4.1,0.0419889051727284,0.038233784564625534,0.04326507658144535
86148,5.411,-0.03593853186560174,22.170000076293945,4.57,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.38,21290.9,0.09,123.0191,1.2,3.0885,74.21,4.34,3.51,-0.83,4.1,0.038233784564625534,0.05518816827886976,0.03593853186560174
89810,5.854,0.07869126960909596,22.68000030517578,4.68,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.33,21290.9,0.09,122.7608,1.16,3.0885,71.93,4.26,3.42,-0.84,4.1,0.05518816827886976,0.05072230285707476,0.07869126960909596
85359,5.938,0.014247188071873985,22.290000915527344,4.55,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.36,21290.9,0.09,122.4152,1.2,3.0885,71.3,4.31,3.48,-0.83,4.1,0.05072230285707476,0.052770591959176306,0.014247188071873985
92141,6.307,0.06028775133994631,22.829999923706055,4.46,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.3,21290.9,0.09,122.4201,1.31,3.0885,71.05,4.33,3.57,-0.76,4.1,0.052770591959176306,0.05179937926981628,0.06028775133994631
93830,6.581,-0.04166649423477156,25.0,4.4,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.35,21290.9,0.09,122.7714,1.33,3.0885,72.96,4.39,3.61,-0.78,4.1,0.05179937926981628,0.05076809148741349,0.04166649423477156
95716,6.897,0.046899824975172165,22.549999237060547,4.34,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.31,21290.9,0.09,121.8493,1.27,3.0885,75.44,4.22,3.51,-0.71,4.1,0.05076809148741349,0.05638541756842554,0.046899824975172165
95551,6.412,-0.07291529970184776,21.139999389648438,4.37,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.25,21290.9,0.09,121.8226,1.3,3.0885,77.14,4.23,3.49,-0.74,4.1,0.05638541756842554,0.05718488784347125,0.07291529970184776
91910,6.785,0.0565430585395259,22.829999923706055,4.54,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.21,21290.9,0.09,122.5519,1.28,3.0885,75.89,4.23,3.44,-0.79,4.1,0.05718488784347125,0.05318892368361741,0.0565430585395259
74713,6.611,-0.025979364935391408,22.6200008392334,4.67,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.14,21290.9,0.09,122.6505,1.35,3.0885,74.19,4.17,3.48,-0.69,4.1,0.05318892368361741,0.052727309043720805,0.025979364935391408
68174,5.845,-0.05411224299326475,22.420000076293945,4.67,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.19,21290.9,0.09,122.5275,1.42,3.0885,75.05,4.25,3.57,-0.68,4.1,0.052727309043720805,0.05340313256212204,0.05411224299326475
71393,5.451,-0.06978751684188797,21.479999542236328,4.68,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.26,21290.9,0.09,122.1357,1.45,3.0885,75.92,4.25,3.69,-0.56,4.1,0.05340313256212204,0.050670106315362895,0.06978751684188797
58011,5.54,0.01619542267704868,20.06999969482422,4.56,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.31,21290.9,0.09,122.2828,1.41,3.0885,78.17,4.21,3.68,-0.53,4.1,0.050670106315362895,0.05339431692067087,0.01619542267704868
37380,5.104,-0.0819699547167037,21.969999313354492,4.61,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.24,21290.9,0.09,122.2419,1.48,3.0885,77.68,4.24,3.67,-0.57,4.1,0.05339431692067087,0.049909333975678274,0.0819699547167037
20140,5.125,0.004105978981983106,20.8700008392334,4.59,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.29,21290.9,0.09,121.9743,1.55,3.0885,79.57,4.31,3.75,-0.56,4.1,0.049909333975678274,0.04517078775698283,0.004105978981983106
52989,5.018,-0.024993921341782372,21.649999618530273,4.55,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.33,21290.9,0.09,121.7539,1.58,3.0885,79.45,4.32,3.84,-0.48,4.1,0.04517078775698283,0.042408420335903856,0.024993921341782372
83342,4.774,-0.049846920027592174,22.139999389648438,4.77,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.33,21290.9,0.09,122.0075,1.6,3.0885,78.89,4.31,3.88,-0.43,4.1,0.042408420335903856,0.03850405896677849,0.049846920027592174
60642,4.609,-0.03517361417826715,21.440000534057617,4.81,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.32,21290.9,0.09,121.6577,1.56,3.0885,78.43,4.34,3.83,-0.51,4.1,0.03850405896677849,0.035121352581583394,0.03517361417826715
44189,4.43,-0.03961132968132696,21.670000076293945,4.79,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.33,21290.9,0.09,121.4256,1.58,3.0885,80.16,4.41,3.88,-0.53,4.1,0.035121352581583394,0.03177045685828056,0.03961132968132696
74236,4.016,-0.03137512256775391,22.899999618530273,4.7,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.29,21290.9,0.09,122.0905,1.53,3.0885,76.87,4.4,3.79,-0.61,4.1,0.03177045685828056,0.037721136162762056,0.03137512256775391
69525,4.136,0.02944275481669991,22.010000228881836,4.62,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.21,21290.9,0.09,121.5008,1.47,3.0885,72.82,4.36,3.69,-0.67,4.1,0.037721136162762056,0.047470771304330514,0.02944275481669991
82597,3.739,-0.10091094121115136,22.459999084472656,4.58,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.22,21290.9,0.09,122.1017,1.49,3.0885,73.61,4.45,3.71,-0.74,4.1,0.047470771304330514,0.04596695648489771,0.10091094121115136
73282,3.761,0.005866683493222711,21.1299991607666,4.47,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.18,21290.9,0.09,121.0852,1.34,3.0885,73.77,4.24,3.55,-0.69,4.1,0.04596695648489771,0.04390865204387812,0.005866683493222711
78885,3.85,0.007560979834929861,21.969999313354492,4.37,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.18,21290.9,0.09,120.1508,1.31,3.0885,74.69,4.19,3.53,-0.66,4.1,0.04390865204387812,0.0447047356038569,0.007560979834929861
74201,3.585,-0.07131467424810926,20.579999923706055,4.33,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.2,21290.9,0.09,120.2483,1.37,3.0885,75.11,4.24,3.61,-0.63,4.1,0.0447047356038569,0.04499452529600663,0.07131467424810926
86028,3.652,0.01851648868113839,21.09000015258789,4.3,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.21,21290.9,0.09,120.1614,1.31,3.0885,77.46,4.2,3.54,-0.66,4.1,0.04499452529600663,0.04260622461254742,0.01851648868113839
86870,3.688,0.009809342961625441,18.829999923706055,4.29,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.21,21290.9,0.09,119.4218,1.22,3.0885,78.32,4.12,3.43,-0.69,4.1,0.04260622461254742,0.04218649586603908,0.009809342961625441
65575,3.481,-0.057764696865045664,18.350000381469727,4.21,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.2,21290.9,0.09,119.1673,1.31,3.0885,79.9,4.22,3.49,-0.73,4.1,0.04218649586603908,0.038235937304744116,0.057764696865045664
72407,3.616,-0.01727253359270715,19.360000610351562,4.19,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.18,21290.9,0.09,119.2121,1.36,3.0885,80.25,4.18,3.53,-0.65,4.1,0.038235937304744116,0.04210082545184014,0.01727253359270715
78896,3.334,-0.08119565820132776,20.34000015258789,4.25,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.09,21290.9,0.09,119.0755,1.25,3.0885,79.53,4.06,3.37,-0.69,4.1,0.04210082545184014,0.038089527213663404,0.08119565820132776
59934,3.22,-0.0347914247722853,20.520000457763672,4.39,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.21,21290.9,0.09,119.6107,1.19,3.0885,80.31,4.09,3.39,-0.7,4.1,0.038089527213663404,0.034544155323815655,0.0347914247722853
65811,3.134,-0.02707121562248794,19.850000381469727,4.35,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.23,21290.9,0.09,119.3486,1.25,3.0885,81.27,4.14,3.48,-0.66,4.1,0.034544155323815655,0.035904618579844845,0.02707121562248794
71237,3.443,0.011391973645259087,19.809999465942383,4.27,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.28,21290.9,0.09,119.1434,1.24,3.0885,81.62,4.21,3.52,-0.69,4.1,0.035904618579844845,0.03777019884817038,0.011391973645259087
29592,3.205,-0.07163109398375336,19.200000762939453,4.33,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.29,21290.9,0.09,119.0958,1.19,3.0885,79.86,4.12,3.46,-0.66,4.1,0.03777019884817038,0.04620926369967136,0.07163109398375336
94678,2.873,-0.1093553103754808,19.079999923706055,4.35,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.28,21290.9,0.09,118.9686,1.17,3.0885,79.78,4.11,3.46,-0.65,4.1,0.04620926369967136,0.04446335422227931,0.1093553103754808
142463,2.846,-0.009442280329491909,18.729999542236328,4.24,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.32,21290.9,0.09,119.021,1.16,3.0885,80.64,4.17,3.49,-0.68,4.1,0.04446335422227931,0.04375949108259523,0.009442280329491909
94920,2.853,0.0024565725637022582,18.510000228881836,4.23,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.33,21290.9,0.09,118.9223,1.19,3.0885,79.73,4.19,3.52,-0.67,4.1,0.04375949108259523,0.04169655509513459,0.0024565725637022582
93115,2.679,0.0,19.940000534057617,4.26,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.3,21290.9,0.09,118.8953,1.26,3.0885,77.97,4.25,3.55,-0.7,4.1,0.04169655509513459,0.042496846947433393,0.0
96564,2.738,0.021784136303785485,19.399999618530273,4.3,154342.0,3.5,75.6673,99.7664,651763.0,26336.304,59.8,298.832,2.27,21290.9,0.09,118.9802,1.28,3.0885,78.95,4.21,3.52,-0.69,4.1,0.042496846947433393,0.04795317069262822,0.021784136303785485
140796,2.507,-0.08814090769010074,17.8700008392334,4.31,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.29,21243.7,0.09,118.6259,1.14,3.0885,76.34,4.09,3.39,-0.7,4.57,0.04795317069262822,0.0435320495201796,0.08814090769010074
109977,2.454,-0.021367472887436578,18.729999542236328,3.94,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.26,21243.7,0.09,118.3421,1.18,3.0885,75.87,4.09,3.4,-0.69,4.57,0.0435320495201796,0.03937637979226189,0.021367472887436578
99060,2.385,-0.028520221948415376,18.329999923706055,3.95,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.27,21243.7,0.09,119.5095,1.31,3.0885,73.4,4.3,3.53,-0.77,4.57,0.03937637979226189,0.04252731451461785,0.028520221948415376
83447,2.499,0.028411001832779944,19.43000030517578,3.99,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.33,21243.7,0.09,120.541,1.38,3.0885,74.11,4.44,3.63,-0.81,4.57,0.04252731451461785,0.04455128167334275,0.028411001832779944
106389,2.593,0.03692485470371191,18.65999984741211,3.99,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.4,21243.7,0.09,120.3475,1.36,3.0885,77.17,4.47,3.67,-0.8,4.57,0.04455128167334275,0.04674546362384954,0.03692485470371191
104634,2.426,-0.06657169603466881,19.6299991607666,4.07,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.46,21243.7,0.09,120.1436,1.29,3.0885,78.47,4.45,3.63,-0.82,4.57,0.04674546362384954,0.045742881457724864,0.06657169603466881
115654,2.485,0.024028849026733468,20.709999084472656,4.05,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.45,21243.7,0.09,119.9781,1.34,3.0885,78.04,4.48,3.67,-0.81,4.57,0.045742881457724864,0.045853335611476816,0.024028849026733468
89722,2.58,0.03751673938493414,20.530000686645508,4.24,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.47,21243.7,0.09,120.1419,1.41,3.0885,79.74,4.5,3.74,-0.76,4.57,0.045853335611476816,0.04716270837817359,0.03751673938493414
110076,2.434,-0.057477909951660085,20.34000015258789,4.23,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.44,21243.7,0.09,119.9828,1.41,3.0885,80.14,4.52,3.72,-0.8,4.57,0.04716270837817359,0.05105654646169882,0.057477909951660085
84206,2.576,0.05670181367677174,18.90999984741211,4.15,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.45,21243.7,0.09,119.9229,1.46,3.0885,79.08,4.6,3.77,-0.83,4.57,0.05105654646169882,0.05100677225413663,0.05670181367677174
77726,2.443,-0.05301101596650371,18.229999542236328,4.18,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.51,21243.7,0.09,120.4557,1.46,3.0885,78.57,4.62,3.81,-0.81,4.57,0.05100677225413663,0.046249231029143655,0.05301101596650371
76346,2.401,-0.017341475036487326,20.170000076293945,4.24,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.52,21243.7,0.09,120.4651,1.49,3.0885,78.45,4.62,3.86,-0.76,4.57,0.046249231029143655,0.04621731895786059,0.017341475036487326
71541,2.263,-0.05919395058771578,20.020000457763672,4.38,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.5,21243.7,0.09,120.5526,1.46,3.0885,76.31,4.6,3.82,-0.78,4.57,0.04621731895786059,0.04865789866897335,0.05919395058771578
40509,2.065,-0.08089911120362173,22.8700008392334,4.49,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.58,21243.7,0.09,120.6256,1.53,3.0885,76.28,4.67,3.95,-0.72,4.57,0.04865789866897335,0.05459788589493432,0.08089911120362173
24508,2.168,0.048674857164403854,22.290000915527344,4.41,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.52,21243.7,0.09,120.8389,1.52,3.0885,73.95,4.66,3.93,-0.73,4.57,0.05459788589493432,0.07656708108470997,0.048674857164403854
127723,2.463,0.12757503556100094,21.139999389648438,4.3,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.5,21243.7,0.09,121.0896,1.49,3.0885,75.26,4.66,3.88,-0.78,4.57,0.07656708108470997,0.07107626261565417,0.12757503556100094
106576,2.587,0.049118784065491285,21.670000076293945,4.28,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.47,21243.7,0.09,121.5681,1.57,3.0885,76.19,4.78,3.95,-0.83,4.57,0.07107626261565417,0.06460545642403887,0.049118784065491285
160729,2.71,0.03262993400687291,20.950000762939453,4.21,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.49,21243.7,0.09,121.3941,1.56,3.0885,75.57,4.78,3.92,-0.86,4.57,0.06460545642403887,0.05847552432759701,0.03262993400687291
118533,2.75,0.014652276786870415,20.700000762939453,4.22,155066.0,3.6,76.9753,100.6416,672152.0,26336.304,66.9,301.45,2.58,21243.7,0.09,121.3341,1.49,3.0885,76.88,4.81,3.92,-0.89,4.57,0.05847552432759701,0.05291471383465886,0.014652276786870415
109144,2.792,0.015157273221645949,20.579999923706055,4.17,155134.0,3.5,76.4495,101.0205,665071.0,26336.304,62.0,301.821,2.59,20947.4,0.09,120.6347,1.57,3.0885,77.57,4.89,4.01,-0.88,4.65,0.05291471383465886,0.04884335827806341,0.015157273221645949
99689,2.776,-0.005747142255567959,19.59000015258789,4.18,155134.0,3.5,76.4495,101.0205,665071.0,26336.304,62.0,301.821,2.65,20947.4,0.09,121.1302,1.6,3.0885,78.05,4.89,4.08,-0.81,4.65,0.04884335827806341,0.05235022906295424,0.005747142255567959
126916,3.016,0.08292040750115175,18.489999771118164,4.05,155134.0,3.5,76.4495,101.0205,665071.0,26336.304,62.0,301.821,2.71,20947.4,0.09,120.7742,1.45,3.0885,79.62,4.86,3.97,-0.89,4.65,0.05235022906295424,0.05659051211233783,0.08292040750115175
166079,2.604,-0.04981370571221916,18.610000610351562,3.97,155134.0,3.5,76.4495,101.0205,665071.0,26336.304,62.0,301.821,2.7,20947.4,0.09,120.485,1.49,3.0885,80.39,4.89,3.98,-0.91,4.65,0.05659051211233783,0.051216633560790745,0.04981370571221916
98088,2.648,0.016755913728439077,19.59000015258789,3.98,155134.0,3.5,76.4495,101.0205,665071.0,26336.304,62.0,301.821,2.54,20947.4,0.09,121.4623,1.59,3.0885,77.45,5.0,3.97,-1.03,4.65,0.051216633560790745,0.04833570437928213,0.016755913728439077
